contest_name,audit_reason,random_audit_status,winners_allowed,ballot_card_count,contest_ballot_card_count,winners,min_margin,risk_limit,audited_sample_count,two_vote_over_count,one_vote_over_count,one_vote_under_count,two_vote_under_count,disagreement_count,other_count,gamma,overstatements,optimistic_samples_to_audit,estimated_samples_to_audit
Adams County Commissioner - District 1 - DEM,opportunistic_benefits,in_progress,1,100672,66934,"""Eva Henry""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Adams County Commissioner - District 1 - REP,opportunistic_benefits,in_progress,1,100672,33234,"""Alexander ""Skinny"" Winkler""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Adams County Commissioner - District 2 - DEM,opportunistic_benefits,in_progress,1,100672,66934,"""Charles ""Chaz"" Tedesco""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Adams County Commissioner - District 5 - DEM,opportunistic_benefits,in_progress,1,100672,66934,"""Lynn Baca""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Adams County Commissioner - District 5 - REP,opportunistic_benefits,in_progress,1,100672,33234,"""Phil Covarrubias""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Alamosa County Clerk and Recorder - DEM,county_wide_contest,risk_limit_achieved,1,4550,2533,"""Nicole Jaramillo""",674,0.04000000,47,0,0,0,0,0,0,1.03905000,0,46,46
Alamosa County Clerk and Recorder - REP,opportunistic_benefits,in_progress,1,4550,2009,"""Jaclyn (Gabbel) Hurst""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Alamosa County Commissioner - District 1 - DEM,opportunistic_benefits,in_progress,1,4550,2533,"""Trudi Kretsinger""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Alamosa County Commissioner - District 1 - REP,county_wide_contest,risk_limit_achieved,1,4550,2009,"""Lori Laske""",126,0.04000000,243,0,0,0,0,0,0,1.03905000,0,242,242
Alamosa County Commissioner - District 3 - DEM,opportunistic_benefits,in_progress,1,4550,2533,"""Jan Vigil""",391,0.04000000,0,0,0,0,0,0,0,1.03905000,0,78,78
Alamosa County Commissioner - District 3 - REP,opportunistic_benefits,in_progress,1,4550,2009,"""Vern Heersink""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Arapahoe County Commissioner - District 1 - DEM,opportunistic_benefits,in_progress,1,170265,28087,"""Carrie Warren-Gully""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Arapahoe County Commissioner - District 1 - REP,opportunistic_benefits,in_progress,1,170265,12499,"""Kathleen Conti""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Arapahoe County Commissioner - District 3 - DEM,opportunistic_benefits,in_progress,1,170265,24389,"""Idris Keith""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Arapahoe County Commissioner - District 3 - REP,opportunistic_benefits,in_progress,1,170265,14075,"""Jeff Baker""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Arapahoe County Commissioner - District 5 - DEM,opportunistic_benefits,in_progress,1,170265,15756,"""Bill Holen""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Arapahoe County Commissioner - District 5 - REP,opportunistic_benefits,in_progress,1,170265,4485,"""Jim Parker""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Archuleta County Commissioner District 1 - REP,county_wide_contest,risk_limit_achieved,1,4770,2797,"""Warren M. Brown""",1036,0.04000000,32,0,0,0,0,0,0,1.03905000,0,31,31
Archuleta County Commissioner District 2 - REP,opportunistic_benefits,in_progress,1,4770,2797,"""Ronnie Maez""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Baca County Commissioner 1 - REP,county_wide_contest,risk_limit_achieved,1,1351,1096,"""Glen R ""Spike"" Ausmus""",197,0.04000000,47,0,0,0,0,0,0,1.03905000,0,46,46
Baca County Commissioner 3 - REP,opportunistic_benefits,in_progress,1,1351,1096,"""Rick Butler""",367,0.04000000,0,0,0,0,0,0,0,1.03905000,0,25,25
Bent County Commissioner-District 1 - REP,opportunistic_benefits,in_progress,1,1168,705,"""Kim MacDonnell""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Bent County Commissioner-District 3 - REP,opportunistic_benefits,in_progress,1,1168,705,"""Jean Sykes""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Chaffee County Commissioner - District 1 - DEM,opportunistic_benefits,in_progress,1,7678,4611,"""Keith Baker""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Chaffee County Commissioner - District 1 - REP,opportunistic_benefits,in_progress,1,7678,3048,"""Hannah Hannah""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Cheyenne County Commissioner - District 1 - REP,opportunistic_benefits,in_progress,1,667,588,"""R. J. Jolly""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Cheyenne County Commissioner - District 3 - REP,opportunistic_benefits,in_progress,1,667,588,"""Darin C. Dickey""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Clear Creek County Commissioner - District 2 - REP,opportunistic_benefits,in_progress,1,3228,1085,"""Sean C. Wood""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Clear Creek County Commissioner - District 3 - DEM,opportunistic_benefits,in_progress,1,3228,2125,"""Randy Wheelock""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Clear Creek County Commissioner - District 3 - REP,opportunistic_benefits,in_progress,1,3228,1085,"""Mike Spies""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Conejos County Commissioner District 1 - DEM,county_wide_contest,risk_limit_achieved,1,2810,1549,"""Placido Erwin Romero""",589,0.04000000,33,0,0,0,0,0,0,1.03905000,0,32,32
Conejos County Commissioner District 1 - REP,opportunistic_benefits,in_progress,1,2810,1257,"""Carlos Garcia""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Conejos County Commissioner District 3 - DEM,opportunistic_benefits,in_progress,1,2810,1549,"""Joseph Baroz """,0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Conejos County Commissioner District 3 - REP,county_wide_contest,risk_limit_achieved,1,2810,1257,"""Dwight L. Larson""",136,0.04000000,140,0,0,0,0,0,0,1.03905000,0,139,139
Costilla County Commissioner District 1 - DEM,county_wide_contest,risk_limit_achieved,1,1475,1254,"""Robert Espinoza""",262,0.04000000,39,0,0,0,0,0,0,1.03905000,0,38,38
Costilla County Commissioner District 3 - DEM,opportunistic_benefits,in_progress,1,1475,1254,"""Steven Romero""",273,0.04000000,0,0,0,0,0,0,0,1.03905000,0,37,37
Crowley County Commissioner - District 2 - Rep,county_wide_contest,risk_limit_achieved,1,1129,860,"""Blaine Arbuthnot""",194,0.04000000,40,0,0,0,0,0,0,1.03905000,0,39,39
Crowley County Commissioner - District 3 - Rep,opportunistic_benefits,in_progress,1,1129,860,"""Terry McMillian""",252,0.04000000,0,0,0,0,0,0,0,1.03905000,0,30,30
Custer County Commissioner - District 2 - REP,opportunistic_benefits,in_progress,1,2141,1491,"""Kevin V. Day""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Custer County Commissioner - District 3 - REP,opportunistic_benefits,in_progress,1,2141,1491,"""Tommy G. Flower""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Delta County Commissioner - District 2 - REP,opportunistic_benefits,in_progress,1,10282,6700,"""Don Suppes""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Delta County Commissioner - District 3 - REP,county_wide_contest,risk_limit_achieved,1,10282,6700,"""Wendell A. Koontz""",5172,0.04000000,15,0,0,0,0,0,0,1.03905000,0,14,14
District Attorney--10th Judicial District - DEM,opportunistic_benefits,in_progress,1,43243,27090,"""Jeff Chostner""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 11th Judicial District - DEM,opportunistic_benefits,in_progress,1,29523,12074,"""Kaitlin Turner""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 11th Judicial District - REP,opportunistic_benefits,in_progress,1,19704,12818,"""Linda Stanley""",287,0.04000000,0,0,0,0,0,0,0,1.03905000,0,460,460
District Attorney - 11th Judicial District - REP - Chaffee,county_wide_contest,risk_limit_achieved,1,7678,3048,"""Linda Stanley""",88,0.04000000,585,0,0,0,0,0,0,1.03905000,0,584,584
District Attorney - 11th Judicial District - REP - Custer County,county_wide_contest,risk_limit_achieved,1,2141,1491,"""Linda Stanley""",246,0.04000000,60,0,0,0,0,0,0,1.03905000,0,59,59
District Attorney - 12th Judicial District - DEM,opportunistic_benefits,in_progress,1,11200,6910,"""Alonzo Christopher Payne""",1559,0.04000000,0,0,0,0,0,0,0,1.03905000,0,49,49
District Attorney - 12th Judicial District - DEM - Rio Grande County,county_wide_contest,risk_limit_achieved,1,3652,1400,"""Alonzo Christopher Payne""",237,0.04000000,105,0,0,0,0,0,0,1.03905000,0,104,104
District Attorney - 13th Judicial District - REP,opportunistic_benefits,in_progress,1,20821,15829,"""Travis Sides""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 15th Judicial District - REP,opportunistic_benefits,in_progress,1,4864,3638,"""Joshua Vogel""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney--16th Judicial District - DEM,opportunistic_benefits,in_progress,1,7039,2717,"""Rodney D. Fouracre""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney--16th Judicial District - REP,opportunistic_benefits,in_progress,1,7039,4303,"""William Culver""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 17th Judicial District - DEM,opportunistic_benefits,in_progress,1,125357,84007,"""Brian Mason""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 17th Judicial District - REP,opportunistic_benefits,in_progress,1,125357,40735,"""Tim McCormack""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney--18th Judicial District - DEM,opportunistic_benefits,in_progress,1,170265,117521,"""Amy L. Padden""",45740,0.04000000,0,0,0,0,0,0,0,1.03905000,0,25,25
District Attorney--18th Judicial District - DEM - Douglas County,county_wide_contest,risk_limit_achieved,1,102263,53031,"""Amy L. Padden""",21006,0.04000000,34,0,0,0,0,0,0,1.03905000,0,33,33
District Attorney--18th Judicial District - DEM - Elbert County,county_wide_contest,risk_limit_achieved,1,8588,2653,"""Amy L. Padden""",1130,0.04000000,52,0,0,0,0,0,0,1.03905000,0,51,51
District Attorney--18th Judicial District - DEM - Lincoln County,county_wide_contest,risk_limit_achieved,1,1358,273,"""Amy L. Padden""",82,0.04000000,112,0,0,0,0,0,0,1.03905000,0,111,111
District Attorney--18th Judicial District - REP,opportunistic_benefits,in_progress,1,282474,107718,"""John Kellner""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney-19th Judicial District - REP,opportunistic_benefits,in_progress,1,72214,41438,"""Michael J. Rourke""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney--1st Judicial District - DEM,opportunistic_benefits,in_progress,1,1989,1330,"""Alexis King""",320,0.04000000,0,0,0,0,0,0,0,1.03905000,0,42,42
District Attorney--1st Judicial District - DEM - Jefferson County,county_wide_contest,risk_limit_achieved,1,193150,130211,"""Alexis King""",40778,0.04000000,33,0,0,0,0,0,0,1.03905000,0,32,32
District Attorney--1st Judicial District - REP,opportunistic_benefits,in_progress,1,195139,62690,"""Matthew Durkin""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney-21st Judicial District - REP,opportunistic_benefits,in_progress,1,46769,30176,"""Daniel Paul Rubinstein""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney--22nd Judicial District - REP,opportunistic_benefits,in_progress,1,9558,6417,"""Matthew Gregory Margeson""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 2nd Judicial District - DEM,opportunistic_benefits,in_progress,1,213838,188129,"""Beth McCann""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 3rd Judicial District - DEM,opportunistic_benefits,in_progress,1,6806,4132,"""Henry L. Solano""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 4th Judicial District - REP,opportunistic_benefits,in_progress,1,8527,5840,"""Michael Allen""",1135,0.04000000,0,0,0,0,0,0,0,1.03905000,0,51,51
District Attorney - 4th Judicial District - REP - El Paso County,county_wide_contest,risk_limit_achieved,1,169422,92123,"""Michael Allen""",6984,0.04000000,164,0,0,0,0,0,0,1.03905000,0,163,163
District Attorney - 5th Judicial District - DEM,opportunistic_benefits,in_progress,1,11432,8287,"""Heidi McCollum""",2622,0.04000000,0,0,0,0,0,0,0,1.03905000,0,30,30
District Attorney - 5th Judicial District - DEM - Eagle County,county_wide_contest,risk_limit_achieved,1,12765,9220,"""Heidi McCollum""",2805,0.04000000,32,0,0,0,0,0,0,1.03905000,0,31,31
District Attorney - 5th Judicial District - DEM - Lake County,county_wide_contest,risk_limit_achieved,1,1721,1248,"""Heidi McCollum""",351,0.04000000,34,0,0,0,0,0,0,1.03905000,0,33,33
District Attorney--6th Judicial District - DEM,opportunistic_benefits,in_progress,1,21401,12578,"""Christian Champagne""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 7th Judicial District - REP,opportunistic_benefits,in_progress,1,8346,3155,"""Seth D. Ryan""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney--7th Judicial District - REP,opportunistic_benefits,in_progress,1,26002,16023,"""Seth D. Ryan""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 8th Judicial District - DEM,opportunistic_benefits,in_progress,1,110230,67428,"""Gordon McLaughlin""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 8th Judicial District - REP,opportunistic_benefits,in_progress,1,110230,42274,"""Mitch Murray""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney--9th Judicial District - REP,opportunistic_benefits,in_progress,1,22853,10395,"""Jefferson J. Cheney""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Dolores County Commissioner District 2 - REP,opportunistic_benefits,in_progress,1,744,554,"""Steve Garchar""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Dolores County Commissioner District 3 - REP,opportunistic_benefits,in_progress,1,744,554,"""Floyd L. Cook""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Douglas County Commissioner - District 2 - DEM,opportunistic_benefits,in_progress,1,102263,53031,"""Lisa Neal-Graves""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Douglas County Commissioner - District 2 - REP,county_wide_contest,risk_limit_achieved,1,102263,48767,"""George Teal""",3241,0.04000000,213,0,0,0,0,0,0,1.03905000,0,212,212
Douglas County Commissioner - District 3 - DEM,opportunistic_benefits,in_progress,1,102263,53031,"""Darien Wilson""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Douglas County Commissioner - District 3 - REP,opportunistic_benefits,in_progress,1,102263,48767,"""Lora Thomas""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Eagle County Commissioner - District 1 - DEM,opportunistic_benefits,in_progress,1,12765,9220,"""Matt Scherr""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Eagle County Commissioner - District 1 - REP,opportunistic_benefits,in_progress,1,12765,3496,"""Jennifer Woolley""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Eagle County Commissioner - District 2 - DEM,opportunistic_benefits,in_progress,1,12765,9220,"""Kathy Chandler-Henry""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Eagle County Commissioner - District 2 - REP,opportunistic_benefits,in_progress,1,12765,3496,"""Thomas Crisofulli""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Elbert County Commissioner District 1 - REP,opportunistic_benefits,in_progress,1,8588,5895,"""Christopher A. Richardson""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Elbert County Commissioner District 3 - DEM,opportunistic_benefits,in_progress,1,8588,2653,"""Kathleen J. Conway""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Elbert County Commissioner District 3 - REP,opportunistic_benefits,in_progress,1,8588,5895,"""Grant E. Thayer""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
El Paso County Commissioner - District 2 - DEM,opportunistic_benefits,in_progress,1,169422,12926,"""Tracey Johnson""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
El Paso County Commissioner - District 2 - REP,opportunistic_benefits,in_progress,1,169422,20743,"""Carrie Geitner""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
El Paso County Commissioner - District 3 - DEM,opportunistic_benefits,in_progress,1,169422,22546,"""Ken Schauer""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
El Paso County Commissioner - District 3 - REP,opportunistic_benefits,in_progress,1,169422,19366,"""Stan Lee VanderWerf""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
El Paso County Commissioner - District 4 - DEM,opportunistic_benefits,in_progress,1,169422,9817,"""Andre Vigil""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
El Paso County Commissioner - District 4 - REP,opportunistic_benefits,in_progress,1,169422,11155,"""Longinos Gonzalez Jr""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Fremont County Commissioner - District 1 - REP,county_wide_contest,risk_limit_achieved,1,13292,9087,"""Kevin J. Grantham""",455,0.04000000,197,0,0,0,0,0,0,1.03905000,0,196,196
Fremont County Commissioner - District 3 - REP,opportunistic_benefits,in_progress,1,13292,9087,"""Dwayne McFall""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Garfield County Commissioner District 2 - DEM,opportunistic_benefits,in_progress,1,15060,7660,"""Katrina Byars""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Garfield County Commissioner District 2 - REP,opportunistic_benefits,in_progress,1,15060,7349,"""John Martin""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Garfield County Commissioner District 3 - DEM,opportunistic_benefits,in_progress,1,15060,7660,"""Leslie Robinson""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Garfield County Commissioner District 3 - REP,opportunistic_benefits,in_progress,1,15060,7349,"""Mike Samson""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gilpin County Commissioner District 1 - DEM,opportunistic_benefits,in_progress,1,1989,1330,"""Ronald E. Engels""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gilpin County Commissioner District 1 - REP,opportunistic_benefits,in_progress,1,1989,648,"""Web Sill""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gilpin County Commissioner District 3 - DEM,opportunistic_benefits,in_progress,1,1989,1330,"""Sandy Hollingsworth""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gilpin County Commissioner District 3 - REP,opportunistic_benefits,in_progress,1,1989,648,"""Doug Lupo""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Grand County Commissioner - District 1 - REP,opportunistic_benefits,in_progress,1,4717,2275,"""Richard D. Cimino""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Grand County Commissioner - District 2 - DEM,opportunistic_benefits,in_progress,1,4717,2425,"""Shanna Ganne""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Grand County Commissioner - District 2 - REP,opportunistic_benefits,in_progress,1,4717,2275,"""Merrit Linke""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gunnison County Commissioner District 1 - DEM,opportunistic_benefits,in_progress,1,5363,3485,"""John Messner""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gunnison County Commissioner District 1 - REP,opportunistic_benefits,in_progress,1,5363,1857,"""Dave Taylor""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gunnison County Commissioner District 2 - DEM,opportunistic_benefits,in_progress,1,5363,3485,"""Jonathan D. Houck""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Hinsdale County Commissioner District 1 - DEM,opportunistic_benefits,in_progress,1,372,119,"""Henry E Woods""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Hinsdale County Commissioner District 1 - REP,opportunistic_benefits,in_progress,1,372,253,"""Daniel Scroggins""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Hinsdale County Commissioner District 3 - REP,opportunistic_benefits,in_progress,1,372,253,"""Robert R Hurd""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Hinsdale County Sheriff - REP,opportunistic_benefits,in_progress,1,372,253,"""Christopher Kambish""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Huerfano County Commissioner - District 1 - DEM,county_wide_contest,risk_limit_achieved,1,2738,1632,"""Amos Mace""",216,0.04000000,86,0,0,0,0,0,0,1.03905000,0,85,85
Huerfano County Commissioner - District 1 - REP,opportunistic_benefits,in_progress,1,2738,1095,"""John Galusha""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Huerfano County Commissioner - District 2 - DEM,opportunistic_benefits,in_progress,1,2738,1632,"""Arica Andreatta""",636,0.04000000,0,0,0,0,0,0,0,1.03905000,0,29,29
Huerfano County Commissioner - District 2 - REP,county_wide_contest,risk_limit_achieved,1,2738,1095,"""Michael ""Sandy"" White""",439,0.04000000,43,0,0,0,0,0,0,1.03905000,0,42,42
Jackson County Commissioner Dist 2 - REP,opportunistic_benefits,in_progress,1,539,456,"""Daniel E. Manville""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jackson County Commissioner Dist 3 - REP,opportunistic_benefits,in_progress,1,539,456,"""Jeff Benson""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jefferson County Commissioner - District 1 - DEM,opportunistic_benefits,in_progress,1,193150,130211,"""Tracy Kraft-Tharp""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jefferson County Commissioner - District 1 - REP,opportunistic_benefits,in_progress,1,193150,62042,"""Libby Szabo""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jefferson County Commissioner - District 2 - DEM,opportunistic_benefits,in_progress,1,193150,130211,"""Andy Kerr""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jefferson County Commissioner - District 2 - REP,opportunistic_benefits,in_progress,1,193150,62042,"""Joni Inman""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Kiowa County Commissioner - District 1 - REP,opportunistic_benefits,in_progress,1,398,310,"""Richard E. Scott""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Kiowa County Commissioner - District 3 - REP,opportunistic_benefits,in_progress,1,398,310,"""Donald E. Oswald""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Kit Carson County Commissioner - District 1 - REP,opportunistic_benefits,in_progress,1,2218,1861,"""Stan Hitchcock""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Kit Carson County Commissioner - District 3 - DEM,opportunistic_benefits,in_progress,1,2218,350,"""Carlin Stratton""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Kit Carson County Commissioner - District 3 - REP,county_wide_contest,risk_limit_achieved,1,2218,1861,"""David L. Hornung""",111,0.04000000,135,0,0,0,0,0,0,1.03905000,0,134,134
Lake County Commissioner District 2 - DEM,opportunistic_benefits,in_progress,1,1721,1248,"""Sarah Mudge""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Lake County Commissioner District 2 - REP,opportunistic_benefits,in_progress,1,1721,466,"""Ezekiah Lujan""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Lake County Commissioner District 3 - DEM,opportunistic_benefits,in_progress,1,1721,1248,"""Jeff Fiedler""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
La Plata County Commissioner District 2 - DEM,opportunistic_benefits,in_progress,1,16631,10621,"""Marsha Porter-Norton""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
La Plata County Commissioner District 3 - DEM,opportunistic_benefits,in_progress,1,16631,10621,"""Matthew Salka""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Larimer County Commissioner - District 2 - DEM,opportunistic_benefits,in_progress,1,109691,67347,"""Kristin Stephens""",0,0.04000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Larimer County Commissioner - District 2 - REP,county_wide_contest,risk_limit_achieved,1,109691,41818,"""Bob McCluskey""",6887,0.04000000,108,0,0,0,0,0,0,1.03905000,0,107,107
Larimer County Commissioner - District 3 - DEM,county_wide_contest,risk_limit_achieved,1,109691,67347,"""Jody Shadduck-McNally""",31052,0.04000000,25,0,0,0,0,0,0,1.03905000,0,24,24
Larimer County Commissioner - District 3 - REP,opportunistic_benefits,in_progress,1,109691,41818,"""Ben Aste""",9199,0.04000000,0,0,0,0,0,0,0,1.03905000,0,80,80
