contest_name,choice,votes
State Representative - District 26,Nathan Butler,20799
State Representative - District 27,Brianna Titone,30192
State Representative - District 27,Ed Cox,22976
State Representative - District 28,Sheila Lieder,26958
State Representative - District 28,Peter Boddie,24066
State Representative - District 29,Shannon Bird,30160
State Representative - District 29,Evan Shields Hunt,19409
State Representative - District 3,Meg Froelich,26047
State Representative - District 3,Mickey Neal,14618
State Representative - District 3,Marla Fernandez,14
State Representative - District 30,Rebekah Stewart,26647
State Representative - District 30,Ramey Johnson,16161
State Representative - District 31,"Jacqueline ""Jacque"" Phillips",17220
State Representative - District 31,Heidi Pitchforth,13608
State Representative - District 32,Manny Rutinel,22853
State Representative - District 33,William Lindstedt,31589
State Representative - District 33,Michael Martinez,22332
State Representative - District 34,Jenny Willford,21326
State Representative - District 34,Craig Sullivan,18863
State Representative - District 34,"Alexander ""Skinny"" Winkler",971
State Representative - District 34,Mark Bromley,952
State Representative - District 35,Lorena Garcia,19525
State Representative - District 35,Lee J Knoll,10689
State Representative - District 36,Michael Carter,21450
State Representative - District 36,Eric Mulder,8532
State Representative - District 37,Chad Clifford,31455
State Representative - District 37,Kevin Biehl,861
State Representative - District 38,Gretchen Jeannette Rydin,29574
State Representative - District 38,Jeffrey Patty,24621
State Representative - District 39,Brandi Bradley,36364
State Representative - District 39,Eric Brody,25305
State Representative - District 4 ,Cecelia Espenoza,32315
State Representative - District 4 ,Jack Daus,8623
State Representative - District 40,Naquetta Ricks,24078
State Representative - District 40,Darryl Gibbs,17030
State Representative - District 40,Allison Spink,1446
State Representative - District 41,Iman Jodeh,22118
State Representative - District 41,Rob McKenna,12735
State Representative - District 41,Keith Porter,1230
State Representative - District 42,Mandy Lindsay,18094
State Representative - District 43,Bob Marshall,27915
State Representative - District 43,Matt Burcham,26542
State Representative - District 44,Anthony Hartsook,30957
State Representative - District 44,Alyssa Nilemo,21833
State Representative - District 45,Max Brooks,35970
State Representative - District 45,Chad Cox,21801
State Representative - District 46,Tisha Mauro,23823
State Representative - District 46,Kim Swearingen,21746
State Representative - District 47,Ty S. Winter,29899
State Representative - District 47,Elizabeth Bulthuis,14580
State Representative - District 48,Carlos Barron,32520
State Representative - District 49,Lesley Smith,36642
State Representative - District 49,Steve Ferrante,20791
State Representative - District 5 ,Alex Valdez,32077
State Representative - District 5 ,Johnnie Wesley Johnson,8224
State Representative - District 50,Ryan Gonzalez,13233
State Representative - District 50,Mary Young,12670
State Representative - District 51,Ron Weinberg,28459
State Representative - District 51,Sarah McKeen,25627
State Representative - District 52,Yara Zokaie,31165
State Representative - District 52,Steve Yurash,18087
State Representative - District 53,Andy Boesenecker,31872
State Representative - District 53,Donna Walter,11479
State Representative - District 54,Matt Soper,41810
State Representative - District 55,Rick Taggart,36085
State Representative - District 56,Chris Richardson,42011
State Representative - District 56,Alessandra A. Navetta,13475
State Representative - District 57,Elizabeth Velasco,24602
State Representative - District 57,Caleb Waller,19494
State Representative - District 58,Larry Don Suckla,30168
State Representative - District 58,Kathleen Curry,25098
State Representative - District 59,Katie Stewart,27548
State Representative - District 59,Clark Craig,26399
State Representative - District 6 ,Sean Camacho,38250
State Representative - District 6 ,Kyle Witter,6978
State Representative - District 60,Stephanie Luck,36518
State Representative - District 60,Kathryn Green,15826
State Representative - District 61,Eliza Hamrick,32796
State Representative - District 62,Matthew Martinez,21050
State Representative - District 62,Carol Riggenbach,18109
State Representative - District 63,Dusty A Johnson,36930
State Representative - District 64,Ryan Armagost,34463
State Representative - District 64,Mark K Matthews,19810
State Representative - District 65,Lori Garcia Sander,38882
State Representative - District 65,Will Walters,23100
State Representative - District 7 ,Jennifer Bacon,22078
State Representative - District 7 ,Tom Swift,7206
State Representative - District 7 ,Raymon Anthony Doane,907
State Representative - District 7 ,Ben Pope,9
State Representative - District 8 ,Lindsay Gilchrist,39914
State Representative - District 8 ,Philip Borrelli,5932
State Representative - District 8 ,Jesse Lashawn Parris,992
State Representative - District 8 ,Sharron Pettiford,33
State Representative - District 9,Emily Sirota,7560
State Representative - District 9,Tom Cowhick,2607
State Representative - District 9 ,Emily Sirota,21969
State Representative - District 9 ,Tom Cowhick,7501
State Senator - District 10,Larry G. Liston,49884
State Senator - District 10,Ryan Howard Lucas,34351
State Senator - District 10,John C. Hjersman,3197
State Senator - District 12,Marc Snyder,36967
State Senator - District 12,Stan VanderWerf,35871
State Senator - District 12,John Michael Angle,2755
State Senator - District 13,Scott Bright,34045
State Senator - District 13,Matt Johnston,26060
State Senator - District 14,Cathy Kipp,58738
State Senator - District 14,Phoebe McWilliams,24085
State Senator - District 14,Jeffrey Brosius,3259
State Senator - District 16,Chris Kolker,53734
State Senator - District 16,Robyn Carnes,49301
State Senator - District 16,Bennett Rutledge,12
State Senator - District 17,Sonya Jaquez Lewis,63246
State Senator - District 17,Tom Van Lone,31481
State Senator - District 18,Judy Amabile,73022
State Senator - District 18,Gary Swing,7692
State Senator - District 19,Lindsey Daugherty,54898
State Senator - District 19,Sam Bandimere,40596
State Senator - District 19,Ryan VanGundy,2305
State Senator - District 2,Lisa Frizell,63181
State Senator - District 2,Jennifer Brady,38261
State Senator - District 2,Caryn Ann Harlos,2672
State Senator - District 21,Dafna Michaelson Jenet,33437
State Senator - District 21,Frederick Alfred Jr,31980
State Senator - District 23,Barb Kirkmeyer,75607
State Senator - District 23,Joseph Bobko,1731
State Senator - District 26,Jeff Bridges,48292
State Senator - District 26,Bob Lane,27755
State Senator - District 26,Meredith A. Ryan,1806
State Senator - District 28,Mike Weissman,35057
State Senator - District 28,Pedro Espinoza,20139
State Senator - District 29,Janet Buckner,45646
State Senator - District 31 ,Chris Hansen,75769
State Senator - District 31 ,David Aitken,14515
State Senator - District 33 ,James Coleman,56129
State Senator - District 33 ,Max Minnig,12452
State Senator - District 5,Marc Catlin,46307
State Senator - District 5,Cole Buerger,42355
State Senator - District 6,Cleave Alan Simpson,51921
State Senator - District 6,Vivian Smotherman,40766
Stratmoor Hills Fire Protection District Ballot Issue 6B,Yes/For,1514
Stratmoor Hills Fire Protection District Ballot Issue 6B,No/Against,953
St. Vrain and Left Hand Water Conservancy District Ballot Issue 7C,Yes/For,59412
St. Vrain and Left Hand Water Conservancy District Ballot Issue 7C,No/Against,11261
St. Vrain Valley School District RE-1J Ballot Issue 5C,Yes/For,81469
St. Vrain Valley School District RE-1J Ballot Issue 5C,No/Against,28773
Summit County Clerk and Recorder,Taryn Power,11829
Summit County Commissioner - District 1,Eric S. Mamula,10716
Summit County Commissioner - District 1,Allen Bacher,5896
Summit County Commissioner - District 2,Tamara Pogue,9778
Summit County Commissioner - District 2,Bob Cottrell,6558
Summit County Commissioner - District 3,Nina Waters,11404
Summit School District RE-1 Ballot Issue 4A,No/Against,9218
Summit School District RE-1 Ballot Issue 4A,Yes/For,6942
Teller County Ballot Question 1A,No/Against,8472
Teller County Ballot Question 1A,Yes/For,6751
Teller County Ballot Question 1B,No/Against,8870
Teller County Ballot Question 1B,Yes/For,6361
Teller County Commissioner District 1,Dan Williams,12155
Teller County Commissioner District 3,Erik Stone,11779
Teller County Treasurer,Krystal Brown,12185
Thompson School District R2-J Ballot Issue 5A,No/Against,46924
Thompson School District R2-J Ballot Issue 5A,Yes/For,34596
Thompson School District R2-J Ballot Issue 5B,No/Against,46887
Thompson School District R2-J Ballot Issue 5B,Yes/For,33388
Town Councilmember District 1,Ryan Hollingshead,4561
Town Councilmember District 1,Pam Gillies,1796
Town Councilmember District 2,Laura Cavey,4639
Town Councilmember District 2,William E. Tubbs,2258
Town Councilmember District 4,Mark Davis,3040
Town Councilmember District 4,Desiree LaFleur,2399
Town Councilmember District 6,Tim Dietz,5133
Town Councilmember District 6,Kevin McHugh,1770
Town Councilmember District 6,Karen KJ Lindberg Jefferson,1532
Town of Avon Ballot Issue 2C: Use Tax on New Construction to Fund Community Housing,Yes/For,1156
Town of Avon Ballot Issue 2C: Use Tax on New Construction to Fund Community Housing,No/Against,1018
Town of Avon - Council Member,Lindsay L. Hardy,1232
Town of Avon - Council Member,Gary Brooks,1108
Town of Avon - Council Member,Kevin Hyatt,985
Town of Avon - Council Member,Calyn Dean Rieger,645
Town of Castle Rock Ballot Issue 2A,Yes/For,26089
Town of Castle Rock Ballot Issue 2A,No/Against,21000
Town of Crook Referred Ballot Issue 2V,Yes/For,36
Town of Crook Referred Ballot Issue 2V,No/Against,31
Town of De Beque Ballot Question 2B,Yes/For,129
Town of De Beque Ballot Question 2B,No/Against,69
Town of Elizabeth Question 2B,Yes/For,763
Town of Elizabeth Question 2B,No/Against,675
Town of Erie Ballot Issue 3C,Yes/For,11566
Town of Erie Ballot Issue 3C,No/Against,10014
Town of Erie - Council Member District 1,Anil Pesaramelli,3988
Town of Erie - Council Member District 1,John Mortellaro,2652
Town of Erie - Council Member District 1,Andrew Sawusch,2633
Town of Erie - Council Member District 1,Richard Garcia,2187
Town of Erie - Council Member District 2,Dan Hoback,3208
Town of Erie - Council Member District 2,Brandon M. Bell,3049
Town of Erie - Council Member District 2,Ben Hemphill,2840
Town of Erie - Council Member District 2,Dan Maloit,2078
Town of Erie - Council Member District 3,Emily Baer,2885
Town of Erie - Council Member District 3,Brian O'Connor,2626
Town of Erie - Council Member District 3,Travis Pinz,1612
Town of Erie Mayor,Andrew Moore,10384
Town of Erie Mayor,Justin Brooks,9807
Town of Fowler Ballot Issue 2A,No/Against,491
Town of Fowler Ballot Issue 2A,Yes/For,141
Town of Fraser Ballot Question 2A,Yes/For,387
Town of Fraser Ballot Question 2A,No/Against,189
Town of Gilcrest Ballot Question 2P,No/Against,278
Town of Gilcrest Ballot Question 2P,Yes/For,96
Town of Gilcrest Mayor,Steve Nothem,36
Town of Gilcrest Trustee,Anna Garza,213
Town of Gilcrest Trustee,"Manuel ""Manny"" Agripino",207
Town of Gilcrest Trustee,Brandi R. Howard,180
Town of Gilcrest Trustee,Laura Fulton,175
Town of Granby Board of Trustees,Rebecca Quesada,642
Town of Granby Board of Trustees,Seth Stern,502
Town of Granby Board of Trustees,Chris Michalowski,491
Town of Granby Board of Trustees,James Easley,487
Town of Granby Board of Trustees,Devon Jarrell,395
Town of Granby Board of Trustees,Daniela Gosselova,213
Town of Granby Mayor,Joshua P. Hardy,711
Town of Granby Mayor,Jimmy Strickland,363
Town of Gypsum Ballot Issue 2A,No/Against,1978
Town of Gypsum Ballot Issue 2A,Yes/For,1612
Town of Hayden Councilmember,Danny Hayden,786
Town of Hayden Councilmember,Ryan Bell,727
Town of Hayden Councilmember,Camilla Haight,679
Town of Hayden Councilmember,Melinda Carlson,645
Town of Hayden Councilmember,Elaine Hicks,624
Town of Hayden Councilmember,Bob Reese,526
Town of Hayden Mayor,Ryan Banks,808
Town of Hot Sulphur Springs Ballot Issue 2B - Use Tax on Construction Materials,No/Against,332
Town of Hot Sulphur Springs Ballot Issue 2B - Use Tax on Construction Materials,Yes/For,78
Town of Hot Sulphur Springs Ballot Issue 2C - Town Lodging Tax,Yes/For,211
Town of Hot Sulphur Springs Ballot Issue 2C - Town Lodging Tax,No/Against,200
Town of Hot Sulphur Springs Trustee,Stacey Paulson,263
Town of Hot Sulphur Springs Trustee,Richard A. Gott,240
Town of Hot Sulphur Springs Trustee,Ann E. Stiefel,194
Town of Hot Sulphur Springs Trustee,Desiree G. Priest,142
Town of Hudson Ballot Issue 2F,No/Against,466
Town of Hudson Ballot Issue 2F,Yes/For,244
Town of Hudson Town Council,Don Post,370
Town of Hudson Town Council,Candace Nolf,310
Town of Hudson Town Council,Rachel E. Thwaites,279
Town of Hudson Town Council,Kerry L. Shaklee,275
Town of Keenesburg Board of Trustees,Mark L. Gum,526
Town of Keenesburg Board of Trustees,Terri L. Wallert,522
Town of Keenesburg Board of Trustees,Wendi Tyler,520
Town of Keenesburg Board of Trustees,Marcia Aden,499
Town of Keenesburg Board of Trustees,Wilbur H. Wafel,476
Town of Keenesburg Board of Trustees,Kenneth L. Gfeller,437
Town of Kersey Mayor,Nathan Roth,609
Town of Kersey Trustee,Brad Joens,395
Town of Kersey Trustee,Cody Meeker,373
Town of Kersey Trustee,Stan Sameshima,234
Town of Kersey Trustee,Karen Dusin,233
Town of Kersey Trustee,Gary Lagrimanta,212
Town of Kersey Trustee,Bill Cannon,158
Town of Kersey Trustee,Jeff Gross,132
Town of Kersey Trustee,Timothy Phippard,124
Town of Keystone Ballot Issue 2A,Yes/For,507
Town of Keystone Ballot Issue 2A,No/Against,223
Town of Keystone Ballot Issue 2B,Yes/For,568
Town of Keystone Ballot Issue 2B,No/Against,149
Town of Kiowa Issue 2A,No/Against,252
Town of Kiowa Issue 2A,Yes/For,129
Town of LaSalle Ballot Question 2K,Yes/For,817
Town of LaSalle Ballot Question 2K,No/Against,238
Town of LaSalle Mayor,Tony Asbury,500
Town of LaSalle Mayor,Kelly Dudal,242
Town of LaSalle Mayor,Samuel Lopez Jr.,228
Town of LaSalle Trustee,Mike Dale,502
Town of LaSalle Trustee,Tony Trevino,495
Town of LaSalle Trustee,Marleen Oakes,344
Town of LaSalle Trustee,Tyler D. Workman,279
Town of LaSalle Trustee,Marcus Gonzalez,267
Town of Log Lane Village Mayor,Naomi Zuniga,143
Town of Log Lane Village Mayor,Bill Thoresdale,96
Town of Log Lane Village Mayor,Charles (Tony) Freeman,93
Town of Log Lane Village Trustee,Melissa Smith,232
Town of Log Lane Village Trustee,Angela Vick,197
Town of Log Lane Village Trustee,Kagen Dismang,174
Town of Log Lane Village Trustee,Deli Whomble,172
Town of Lyons Ballot Question 2B,Yes/For,1174
Town of Lyons Ballot Question 2B,No/Against,291
Town of Mead Ballot Issue 2Q,No/Against,2039
Town of Mead Ballot Issue 2Q,Yes/For,1850
Town of Mead Ballot Question 2R,No/Against,2314
Town of Mead Ballot Question 2R,Yes/For,1583
Town of Mead Trustee,Brooke Babcock,1542
Town of Mead Trustee,Jeremiah R. Crane,1148
Town of Mead Trustee,Brad Hagen,1139
Town of Mead Trustee,Christopher Cartwright,1098
Town of Mead Trustee,Chris T. Parr,941
Town of Mead Trustee,Don Smith,771
Town of Mead Trustee,Wayne D. Tolliver,610
Town of Merino Referred Ballot Issue 2U,No/Against,93
Town of Merino Referred Ballot Issue 2U,Yes/For,51
Town of Minturn Ballot Issue 2B: Excise Tax Increase on Short Term Rental Lodging,Yes/For,416
Town of Minturn Ballot Issue 2B: Excise Tax Increase on Short Term Rental Lodging,No/Against,156
Town of Monument Ballot Issue 2A,No/Against,3841
Town of Monument Ballot Issue 2A,Yes/For,3469
Town of Monument Ballot Question 2B,Yes/For,5159
Town of Monument Ballot Question 2B,No/Against,2102
Town of Monument Councilmember At-Large - 4 Year Term,Jim Romanello,3128
Town of Monument Councilmember At-Large - 4 Year Term,Chad M. Smith,2826
Town of Monument Councilmember Residential District 1 - 4 Year Term,Laura Kronick,2072
Town of Monument Councilmember Residential District 2 - 4 Year Term,Kenneth W. Kimple,2114
Town of Monument Councilmember Residential District 2 - 4 Year Term,Marco P. Fiorito,1929
Town of Morrison Ballot Question 2F,Yes/For,146
Town of Morrison Ballot Question 2F,No/Against,47
Town of Morrison Trustee,John M. Leonard,123
Town of Morrison Trustee,Angela Bernhardt,120
Town of Morrison Trustee,Krista Paul Nash,113
Town of Morrison Trustee,Sean Forey,94
Town of Mountain View Ballot Question 2D,No/Against,173
Town of Mountain View Ballot Question 2D,Yes/For,128
Town of Mountain View Ballot Question 2E,Yes/For,207
Town of Mountain View Ballot Question 2E,No/Against,98
Town of Mt Crested Butte Ballot Issue 2A,Yes/For,467
Town of Mt Crested Butte Ballot Issue 2A,No/Against,208
Town of Oak Creek Ballot Question 2A,Yes/For,328
Town of Oak Creek Ballot Question 2A,No/Against,107
Town of Olathe Ballot Issue 2B: Public Safety Tax,No/Against,292
Town of Olathe Ballot Issue 2B: Public Safety Tax,Yes/For,173
Town of Palisade Ballot Issue 2A,No/Against,912
Town of Palisade Ballot Issue 2A,Yes/For,525
Town of Palmer Lake - Mayor,Glant E. Havenar,863
Town of Palmer Lake - Mayor,Shana Ball,821
Town of Palmer Lake - Trustee,Tim Caves,854
Town of Palmer Lake - Trustee,Amy Hutson,742
Town of Palmer Lake - Trustee,Atis O. Jurka,676
Town of Palmer Lake - Trustee,Alex Farr,543
Town of Palmer Lake - Trustee,Jacob Hansen,481
Town of Paonia Ballot Issue 2A,Yes/For,552
Town of Paonia Ballot Issue 2A,No/Against,371
Town of Parker Mayor,Joshua Rivero,16127
Town of Parker Mayor,Jeff Toborg,15664
Town of Rockvale - Board of Trustees,Paula K. Walker,254
Town of Rockvale - Board of Trustees,Wendell W. Helton,242
Town of Rockvale - Board of Trustees,Brandon Mehring,213
Town of Rockvale - Mayor,Justin Hart,245
Town of Rockvale - Mayor,Shelby Mehring (Swift),103
Town of Severance Ballot Issue 2A,No/Against,4408
Town of Severance Ballot Issue 2A,Yes/For,1926
Town of Snowmass Village Ballot Question 2D: Approve Workforce Housing Project Spending Limit,Yes/For,1052
Town of Snowmass Village Ballot Question 2D: Approve Workforce Housing Project Spending Limit,No/Against,680
Town of Snowmass Village - Mayor,Alyssa Shenk,879
Town of Snowmass Village - Mayor,Bill Madsen,772
Town of Snowmass Village - Town Council,Cecily DeAngelo,865
Town of Snowmass Village - Town Council,Thomas Fridstein,842
Town of Snowmass Village - Town Council,Art Burrows,726
Town of Snowmass Village - Town Council,Debbie Alcorta,357
Town of Springfield Ballot Issue 2A,No/Against,434
Town of Springfield Ballot Issue 2A,Yes/For,259
Town of Superior Ballot Issue 3B,Yes/For,4076
Town of Superior Ballot Issue 3B,No/Against,3505
Town of Superior - Trustee,Mike Foster,3519
Town of Superior - Trustee,Jason Serbu,3408
Town of Superior - Trustee,Heather Cracraft,3243
Town of Superior - Trustee,Sandie Hammerly,3228
Town of Superior - Trustee,Gregory D. Horowitz,2143
Town of Superior - Trustee,George A. Kupfner,828
Town of Superior - Trustee,Bob McCool,690
Town of Wellington Ballot Question 2K,No/Against,3575
Town of Wellington Ballot Question 2K,Yes/For,2413
Town of Wiggins Mayor,Chris Franzen,771
Town of Wiggins Trustee,Mike Seiber,673
Town of Wiggins Trustee,Steven Klecka,639
Town of Wiggins Trustee,Steven Perrott,565
Town of Wiggins Trustee,Berry Tomlinson,563
Town of Wiggins Trustee,Robert S. McKeighan,503
Town of Wiggins Trustee,Ashley Sidell,502
Ute Pass Regional Health Service District Ballot Issue 7A1,Yes/For,8133
Ute Pass Regional Health Service District Ballot Issue 7A1,No/Against,5710
Walsh Hospital District Ballot Issue 6A,No/Against,462
Walsh Hospital District Ballot Issue 6A,Yes/For,334
Washington County Commissioner - District 2,Brandy Ward,1672
Washington County Commissioner - District 2,Patrick Bryant McCall,972
Washington County Commissioner - District 3,Scott H. Ramey,2435
Weld County Commissioner - At-Large,Perry L. Buck,128421
Weld County Commissioner - District 1,Jason S. Maxey,41802
Weld County Commissioner - District 3,"Lynette ""Kilpatrick"" Peppler",35365
Weld County Council - District 1,Jeffery Reck,25180
Weld County Council - District 1,Trent Lane Leisy,15253
Weld County School District No. RE-7 Ballot Issue 4A Mill Levy Override,Yes/For,1678
Weld County School District No. RE-7 Ballot Issue 4A Mill Levy Override,No/Against,947
Weld County School District No. RE-7 Ballot Issue 4B Bonds,Yes/For,1657
Weld County School District No. RE-7 Ballot Issue 4B Bonds,No/Against,937
Weld County School District No. RE-9 Ballot Issue 4C Bonds,Yes/For,2379
Weld County School District No. RE-9 Ballot Issue 4C Bonds,No/Against,2320
Weld County School District RE-10J Ballot Issue 5D Bonds,No/Against,265
Weld County School District RE-10J Ballot Issue 5D Bonds,Yes/For,262
Weld County School District RE-3J Ballot Issue 5F Override,No/Against,4347
Weld County School District RE-3J Ballot Issue 5F Override,Yes/For,3599
Weld County School District RE-8 Ballot Issue 5G Override,No/Against,3925
Weld County School District RE-8 Ballot Issue 5G Override,Yes/For,3435
Weld County School District RE-8 Ballot Issue 5H Bonds,No/Against,3946
Weld County School District RE-8 Ballot Issue 5H Bonds,Yes/For,3339
Westminster Public Schools Ballot Issue 4C,Yes/For,19297
Westminster Public Schools Ballot Issue 4C,No/Against,7735
West Routt Fire District Ballot Issue 6A,No/Against,792
West Routt Fire District Ballot Issue 6A,Yes/For,690
Yuma County Commissioner - District 2,Scott Weaver,3534
Yuma County Commissioner - District 3,Mike Leerar,3716
Yuma County Court - Jones,Yes,3100
Yuma County Court - Jones,No,969
