County,Tabulator ID,Batch,# of Ballot Cards,Location/Box #
Mesa ,402,4001,100,401
Mesa ,402,4002,8,401
Mesa ,402,4003,97,401
Mesa ,402,4004,97,401
Mesa ,402,4005,98,401
Mesa ,402,4006,99,401
Mesa ,402,4007,96,401
Mesa ,402,4008,98,401
Mesa ,402,4009,96,401
Mesa ,402,4010,98,401
Mesa ,402,4011,9,401
Mesa ,402,4012,100,401
Mesa ,402,4013,100,401
Mesa ,402,4014,23,401
Mesa ,402,4015,100,401
Mesa ,402,4016,100,401
Mesa ,402,4017,100,401
Mesa ,402,4018,100,401
Mesa ,402,4019,52,401
Mesa ,402,4020,6,402
Mesa ,402,4021,98,402
Mesa ,402,4022,99,402
Mesa ,402,4023,25,402
Mesa ,402,4024,98,402
Mesa ,402,4025,100,402
Mesa ,402,4026,99,402
Mesa ,402,4027,100,402
Mesa ,402,4028,3,402
Mesa ,402,4029,99,402
Mesa ,402,4030,100,402
Mesa ,402,4031,100,402
Mesa ,402,4032,100,402
Mesa ,402,4033,99,402
Mesa ,402,4034,98,402
Mesa ,402,4035,95,402
Mesa ,402,4036,99,402
Mesa ,402,4037,100,402
Mesa ,402,4038,3,402
Mesa ,402,4039,2,403
Mesa ,402,4040,13,403
Mesa ,402,4041,100,403
Mesa ,402,4042,100,403
Mesa ,402,4043,62,403
Mesa ,402,4044,16,403
Mesa ,402,4045,14,403
Mesa ,402,4046,9,403
Mesa ,402,4047,5,403
Mesa ,402,4048,10,403
Mesa ,402,4049,97,403
Mesa ,402,4050,73,403
Mesa ,402,4051,78,403
Mesa ,402,4052,100,403
Mesa ,402,4053,98,403
Mesa ,402,4054,99,403
Mesa ,402,4055,100,403
Mesa ,402,4056,86,403
Mesa ,402,4057,99,403
Mesa ,402,4058,100,403
Mesa ,402,4059,99,403
Mesa ,402,4060,99,403
Mesa ,402,4061,7,403
Mesa ,402,4062,10,403
Mesa ,402,4063,2,403
Mesa ,402,4064,7,403
Mesa ,402,4065,9,403
Mesa ,402,4066,13,403
Mesa ,402,4067,6,403
Mesa ,402,4068,5,403
Mesa ,402,4069,2,403
Mesa ,402,4070,14,403
Mesa ,402,4071,70,403
Mesa ,402,4072,31,404
Mesa ,402,4073,98,404
Mesa ,402,4074,100,404
Mesa ,402,4075,66,404
Mesa ,402,4076,98,404
Mesa ,402,4077,100,404
Mesa ,402,4078,100,404
Mesa ,402,4079,49,404
Mesa ,402,4080,28,404
Mesa ,402,4081,100,404
Mesa ,402,4082,99,404
Mesa ,402,4083,6,404
Mesa ,402,4084,5,404
Mesa ,402,4085,14,404
Mesa ,402,4086,7,404
Mesa ,402,4087,99,404
Mesa ,402,4088,99,404
Mesa ,402,4089,100,404
Mesa ,402,4090,100,404
Mesa ,402,4091,97,404
Mesa ,402,4092,98,404
Mesa ,402,4093,20,404
Mesa ,402,4094,100,405
Mesa ,402,4095,100,405
Mesa ,402,4096,86,405
Mesa ,402,4097,100,405
Mesa ,402,4098,6,405
Mesa ,402,4099,100,405
Mesa ,402,4100,100,405
Mesa ,402,4101,97,405
Mesa ,402,4102,100,405
Mesa ,402,4103,96,405
Mesa ,402,4104,100,405
Mesa ,402,4105,72,405
Mesa ,402,4106,100,405
Mesa ,402,4107,100,405
Mesa ,402,4108,99,405
Mesa ,402,4109,100,405
Mesa ,402,4110,46,405
Mesa ,402,4111,18,405
Mesa ,402,4112,21,406
Mesa ,402,4113,98,406
Mesa ,402,4114,99,406
Mesa ,402,4115,100,406
Mesa ,402,4116,45,406
Mesa ,402,4117,1,406
Mesa ,402,4118,17,406
Mesa ,402,4119,100,406
Mesa ,402,4120,100,406
Mesa ,402,4121,100,406
Mesa ,402,4122,100,406
Mesa ,402,4123,98,406
Mesa ,402,4124,100,406
Mesa ,402,4125,100,406
Mesa ,402,4126,99,406
Mesa ,402,4127,99,406
Mesa ,402,4128,3,406
Mesa ,402,4129,74,406
Mesa ,402,4130,84,406
Mesa ,402,4131,6,406
Mesa ,402,4132,17,406
Mesa ,402,4133,99,407
Mesa ,402,4134,99,407
Mesa ,402,4135,100,407
Mesa ,402,4136,100,407
Mesa ,402,4137,100,407
Mesa ,402,4138,7,407
Mesa ,402,4139,22,407
Mesa ,402,4140,100,407
Mesa ,402,4141,1,407
Mesa ,402,4142,4,407
Mesa ,402,4143,100,407
Mesa ,402,4144,100,407
Mesa ,402,4145,86,407
Mesa ,402,4146,18,407
Mesa ,402,4147,100,407
Mesa ,402,4148,100,407
Mesa ,402,4149,100,407
Mesa ,402,4150,99,407
Mesa ,402,4151,99,407
Mesa ,402,4152,100,407
Mesa ,402,4153,100,407
Mesa ,402,4154,2,408
Mesa ,402,4155,99,408
Mesa ,402,4156,100,408
Mesa ,402,4157,11,408
Mesa ,402,4158,100,408
Mesa ,402,4159,100,408
Mesa ,402,4160,21,408
Mesa ,402,4161,99,408
Mesa ,402,4162,99,408
Mesa ,402,4163,100,408
Mesa ,402,4164,98,408
Mesa ,402,4165,7,408
Mesa ,402,4166,97,408
Mesa ,402,4167,89,408
Mesa ,402,4168,96,408
Mesa ,402,4169,99,408
Mesa ,402,4170,100,408
Mesa ,402,4171,21,408
Mesa ,402,4172,98,408
Mesa ,402,4173,6,408
Mesa ,402,4174,100,408
Mesa ,402,4175,18,408
Mesa ,402,4176,100,408
Mesa ,402,4177,100,408
Mesa ,402,4178,98,408
Mesa ,402,4179,100,408
Mesa ,402,4180,11,408
Mesa ,402,4181,8,409
Mesa ,402,4182,30,409
Mesa ,402,4183,99,409
Mesa ,402,4184,100,409
Mesa ,402,4185,99,409
Mesa ,402,4186,100,409
Mesa ,402,4187,100,409
Mesa ,402,4188,99,409
Mesa ,402,4189,4,409
Mesa ,402,4190,26,409
Mesa ,402,4191,98,409
Mesa ,302,3001,99,301
Mesa ,302,3002,13,301
Mesa ,302,3003,96,301
Mesa ,302,3004,12,301
Mesa ,302,3005,97,301
Mesa ,302,3006,7,301
Mesa ,302,3007,99,301
Mesa ,302,3008,97,301
Mesa ,302,3009,98,301
Mesa ,302,3010,99,301
Mesa ,302,3011,98,301
Mesa ,302,3012,1,301
Mesa ,302,3013,2,301
Mesa ,302,3014,100,301
Mesa ,302,3015,24,301
Mesa ,302,3016,99,301
Mesa ,302,3017,100,301
Mesa ,302,3018,100,301
Mesa ,302,3019,75,301
Mesa ,302,3020,6,301
Mesa ,302,3021,98,301
Mesa ,302,3022,18,301
Mesa ,302,3023,100,301
Mesa ,302,3024,100,301
Mesa ,302,3025,92,301
Mesa ,302,3026,98,301
Mesa ,302,3027,98,302
Mesa ,302,3028,14,302
Mesa ,302,3029,100,302
Mesa ,302,3030,61,302
Mesa ,302,3031,10,302
Mesa ,302,3032,100,302
Mesa ,302,3033,99,302
Mesa ,302,3034,80,302
Mesa ,302,3035,95,302
Mesa ,302,3036,98,302
Mesa ,302,3037,100,302
Mesa ,302,3038,97,302
Mesa ,302,3039,100,302
Mesa ,302,3040,100,302
Mesa ,302,3041,50,302
Mesa ,302,3042,99,302
Mesa ,302,3043,97,302
Mesa ,302,3044,6,302
Mesa ,302,3045,54,302
Mesa ,302,3046,8,302
Mesa ,402,4192,98,409
Mesa ,402,4193,6,409
Mesa ,402,4194,97,409
Mesa ,402,4195,95,409
Mesa ,402,4196,100,409
Mesa ,402,4197,99,409
Mesa ,402,4198,3,409
Mesa ,402,4199,4,409
Mesa ,402,4200,26,409
Mesa ,402,4201,100,409
Mesa ,402,4202,26,409
Mesa ,402,4203,51,409
Mesa ,402,4204,100,409
Mesa ,402,4205,100,409
Mesa ,402,4206,100,409
Mesa ,402,4207,100,409
Mesa ,402,4208,98,409
Mesa ,402,4209,100,410
Mesa ,402,4210,89,410
Mesa ,402,4211,9,410
Mesa ,402,4212,19,410
Mesa ,402,4213,100,410
Mesa ,402,4214,100,410
Mesa ,402,4215,99,410
Mesa ,402,4216,99,410
Mesa ,402,4217,99,410
Mesa ,402,4218,98,410
Mesa ,402,4219,95,410
Mesa ,402,4220,41,410
Mesa ,402,4221,3,410
Mesa ,402,4222,100,410
Mesa ,402,4223,99,410
Mesa ,402,4224,52,410
Mesa ,402,4225,13,410
Mesa ,402,4226,7,410
Mesa ,402,4227,85,410
Mesa ,402,4228,100,410
Mesa ,402,4229,65,410
Mesa ,402,4230,99,410
Mesa ,402,4231,100,410
Mesa ,402,4232,26,410
Mesa ,402,4233,100,410
Mesa ,402,4234,5,410
Mesa ,402,4235,98,410
Mesa ,402,4236,47,411
Mesa ,402,4237,100,411
Mesa ,402,4238,100,411
Mesa ,402,4239,100,411
Mesa ,402,4240,94,411
Mesa ,402,4241,97,411
Mesa ,402,4242,93,411
Mesa ,402,4243,42,411
Mesa ,402,4244,9,411
Mesa ,402,4245,100,411
Mesa ,402,4246,80,411
Mesa ,402,4247,37,411
Mesa ,402,4248,98,411
Mesa ,402,4249,63,411
Mesa ,402,4250,99,411
Mesa ,402,4251,100,411
Mesa ,402,4252,100,411
Mesa ,402,4253,83,411
Mesa ,402,4254,94,411
Mesa ,402,4255,99,411
Mesa ,402,4256,100,411
Mesa ,402,4257,11,411
Mesa ,402,4258,96,411
Mesa ,402,4259,100,411
Mesa ,402,4260,100,412
Mesa ,402,4261,99,412
Mesa ,402,4262,100,412
Mesa ,402,4263,23,412
Mesa ,402,4264,100,412
Mesa ,402,4265,100,412
Mesa ,402,4266,6,412
Mesa ,402,4267,18,412
Mesa ,402,4268,15,412
Mesa ,402,4269,88,412
Mesa ,402,4270,73,412
Mesa ,101,1001,43,101
Mesa ,101,1002,1,101
Mesa ,402,4271,97,412
Mesa ,402,4272,5,412
Mesa ,402,4273,2,412
Mesa ,402,4274,52,413
Mesa ,402,4275,100,413
Mesa ,402,4276,94,413
Mesa ,402,4277,99,413
Mesa ,402,4278,97,413
Mesa ,402,4279,68,413
Mesa ,402,4280,100,413
Mesa ,402,4281,8,413
Mesa ,402,4282,100,413
Mesa ,402,4283,97,413
Mesa ,402,4284,99,413
Mesa ,402,4285,100,413
Mesa ,402,4286,99,413
Mesa ,402,4287,100,413
Mesa ,402,4288,100,413
Mesa ,402,4289,100,413
Mesa ,402,4290,100,413
Mesa ,402,4291,100,413
Mesa ,402,4292,100,413
Mesa ,402,4293,49,413
Mesa ,402,4294,17,413
Mesa ,402,4295,99,413
Mesa ,402,4296,4,414
Mesa ,402,4297,100,414
Mesa ,402,4298,4,414
Mesa ,402,4299,99,414
Mesa ,402,4300,100,414
Mesa ,402,4301,99,414
Mesa ,402,4302,99,414
Mesa ,402,4303,99,414
Mesa ,402,4304,99,414
Mesa ,402,4305,94,414
Mesa ,402,4306,100,414
Mesa ,402,4307,100,414
Mesa ,402,4308,100,414
Mesa ,402,4309,100,414
Mesa ,402,4310,100,414
Mesa ,402,4311,98,414
Mesa ,402,4312,54,414
Mesa ,402,4313,100,414
Mesa ,402,4314,54,414
Mesa ,402,4315,99,414
Mesa ,402,4316,7,414
Mesa ,402,4317,100,414
Mesa ,402,4318,54,414
Mesa ,402,4319,100,415
Mesa ,402,4320,99,415
Mesa ,402,4321,62,415
Mesa ,402,4322,18,415
Mesa ,402,4323,99,415
Mesa ,402,4324,100,415
Mesa ,402,4325,97,415
Mesa ,402,4326,99,415
Mesa ,402,4327,27,415
Mesa ,402,4328,1,415
Mesa ,402,4329,99,415
Mesa ,402,4330,100,415
Mesa ,402,4331,99,415
Mesa ,402,4332,100,415
Mesa ,402,4333,99,415
Mesa ,402,4334,100,415
Mesa ,402,4335,15,415
Mesa ,402,4336,9,415
Mesa ,402,4337,100,415
Mesa ,402,4338,89,415
Mesa ,402,4339,98,415
Mesa ,402,4340,24,415
Mesa ,402,4341,100,415
Mesa ,402,4342,100,415
Mesa ,402,4343,31,415
Mesa ,402,4344,11,416
Mesa ,402,4345,100,416
Mesa ,402,4346,99,416
Mesa ,402,4347,100,416
Mesa ,402,4348,98,416
Mesa ,402,4349,97,416
Mesa ,402,4350,98,416
Mesa ,402,4351,100,416
Mesa ,402,4352,98,416
Mesa ,402,4353,22,416
Mesa ,402,4354,100,416
Mesa ,402,4355,99,416
Mesa ,402,4356,26,416
Mesa ,402,4357,100,416
Mesa ,402,4358,99,416
Mesa ,402,4359,99,416
Mesa ,402,4360,99,416
Mesa ,402,4361,99,416
Mesa ,402,4362,100,416
Mesa ,402,4363,100,416
Mesa ,402,4364,99,416
Mesa ,402,4365,99,416
Mesa ,402,4366,99,417
Mesa ,402,4367,98,417
Mesa ,402,4368,99,417
Mesa ,402,4369,100,417
Mesa ,402,4370,100,417
Mesa ,402,4371,99,417
Mesa ,402,4372,100,417
Mesa ,402,4373,100,417
Mesa ,402,4374,98,417
Mesa ,402,4375,99,417
Mesa ,402,4376,97,417
Mesa ,402,4377,100,417
Mesa ,402,4378,100,417
Mesa ,402,4379,5,417
Mesa ,402,4380,99,417
Mesa ,402,4381,99,417
Mesa ,402,4382,97,417
Mesa ,402,4383,100,417
Mesa ,402,4384,99,417
Mesa ,402,4385,28,417
Mesa ,402,4386,99,417
Mesa ,402,4387,10,418
Mesa ,402,4388,100,418
Mesa ,402,4389,98,418
Mesa ,402,4390,98,418
Mesa ,402,4391,49,418
Mesa ,402,4392,99,418
Mesa ,402,4393,54,418
Mesa ,402,4394,100,418
Mesa ,402,4395,99,418
Mesa ,402,4396,98,418
Mesa ,402,4397,97,418
Mesa ,402,4398,91,418
Mesa ,402,4399,34,418
Mesa ,402,4400,100,418
Mesa ,402,4401,100,418
Mesa ,402,4402,7,418
Mesa ,402,4403,99,418
Mesa ,402,4404,98,418
Mesa ,402,4405,98,418
Mesa ,402,4406,100,418
Mesa ,402,4407,12,418
Mesa ,402,4408,99,418
Mesa ,402,4409,98,418
Mesa ,402,4410,100,419
Mesa ,402,4411,100,419
Mesa ,402,4412,99,419
Mesa ,402,4413,100,419
Mesa ,402,4414,62,419
Mesa ,402,4415,4,419
Mesa ,402,4416,98,419
Mesa ,101,1003,45,101
Mesa ,101,1004,51,101
Mesa ,101,1005,56,101
Mesa ,101,1006,132,101
Mesa ,402,4417,100,419
Mesa ,402,4418,98,419
Mesa ,402,4419,8,419
Mesa ,402,4420,100,419
Mesa ,402,4421,97,419
Mesa ,402,4422,28,419
Mesa ,402,4423,100,419
Mesa ,402,4424,100,419
Mesa ,402,4425,100,419
Mesa ,402,4426,25,419
Mesa ,402,4427,98,419
Mesa ,402,4428,6,419
Mesa ,402,4429,99,419
Mesa ,402,4430,98,419
Mesa ,402,4431,100,419
Mesa ,402,4432,100,419
Mesa ,402,4433,97,420
Mesa ,402,4434,16,420
Mesa ,402,4435,100,420
Mesa ,402,4436,99,420
Mesa ,402,4437,98,420
Mesa ,402,4438,27,420
Mesa ,402,4439,1,420
Mesa ,402,4440,18,420
Mesa ,402,4441,48,420
Mesa ,402,4442,38,420
Mesa ,402,4443,1,420
Mesa ,402,4444,46,420
Mesa ,402,4445,66,420
Mesa ,402,4446,100,420
Mesa ,402,4447,5,420
